store_id,year,products,rating
97084,2010,0,0
97084,2011,0,0
97084,2012,1,5
97127,2010,0,0
97127,2011,1,5
97127,2012,0,3
97130,2010,0,0
97130,2011,0,0
97130,2012,3,4
97146,2010,0,0
97146,2011,0,0
97146,2012,1,5
97168,2010,0,0
97168,2011,0,0
97168,2012,0,0
97173,2010,0,0
97173,2011,0,0
97173,2012,3,4
97175,2010,0,0
97175,2011,4,5
97175,2012,10,4
97176,2010,0,0
97176,2011,0,0
97176,2012,9,4
97177,2010,0,0
97177,2011,0,0
97177,2012,18,4
97181,2010,0,0
97181,2011,6,5
97181,2012,5,4
97206,2010,0,0
97206,2011,0,0
97206,2012,1,3
97209,2010,0,0
97209,2011,0,0
97209,2012,2,4
97221,2010,0,0
97221,2011,2,5
97221,2012,0,0
97236,2010,0,0
97236,2011,0,0
97236,2012,2,5
97242,2010,0,0
97242,2011,0,0
97242,2012,1,5
97245,2010,0,0
97245,2011,1,5
97245,2012,1,4
97254,2010,0,0
97254,2011,0,0
97254,2012,1,3
97261,2010,0,0
97261,2011,0,0
97261,2012,2,5
97270,2010,0,0
97270,2011,0,0
97270,2012,1,5
97272,2010,0,0
97272,2011,0,0
97272,2012,0,0
97308,2010,0,0
97308,2011,0,0
97308,2012,2,5
97310,2010,0,0
97310,2011,0,0
97310,2012,1,2
97360,2010,0,0
97360,2011,0,0
97360,2012,1,5
97387,2010,0,0
97387,2011,0,0
97387,2012,11,4
97390,2010,0,0
97390,2011,0,0
97390,2012,1,3
97409,2010,0,0
97409,2011,1,5
97409,2012,0,0
97456,2010,0,0
97456,2011,13,5
97456,2012,2,5
97464,2010,0,0
97464,2011,1,5
97464,2012,3,4
97504,2010,0,0
97504,2011,0,0
97504,2012,4,3
97527,2010,0,0
97527,2011,1,5
97527,2012,1,4
97555,2010,0,0
97555,2011,1,5
97555,2012,0,0
97557,2010,0,0
97557,2011,0,0
97557,2012,21,4
97560,2010,0,0
97560,2011,0,0
97560,2012,3,5
97569,2010,0,0
97569,2011,2,5
97569,2012,13,5
97570,2010,0,0
97570,2011,1,5
97570,2012,0,5
97571,2010,0,0
97571,2011,0,0
97571,2012,1,5
97583,2010,0,0
97583,2011,0,0
97583,2012,1,5
97590,2010,0,0
97590,2011,0,0
97590,2012,1,5
97597,2010,0,0
97597,2011,1,5
97597,2012,0,0
97603,2010,0,0
97603,2011,0,0
97603,2012,3,4
97664,2010,0,0
97664,2011,6,4
97664,2012,4,4
97670,2010,0,0
97670,2011,0,0
97670,2012,1,5
97700,2010,0,0
97700,2011,0,0
97700,2012,2,5
97712,2010,0,0
97712,2011,0,0
97712,2012,1,5
97728,2010,0,0
97728,2011,0,0
97728,2012,2,4
97771,2010,0,0
97771,2011,0,0
97771,2012,6,4
97775,2010,0,0
97775,2011,0,0
97775,2012,4,5
97796,2010,0,0
97796,2011,2,5
97796,2012,4,5
97846,2010,0,0
97846,2011,0,0
97846,2012,1,5
97871,2010,0,0
97871,2011,1,4
97871,2012,3,5
97877,2010,0,0
97877,2011,0,0
97877,2012,4,4
97884,2010,0,0
97884,2011,0,0
97884,2012,4,3
97888,2010,0,0
97888,2011,0,0
97888,2012,1,5
97912,2010,0,0
97912,2011,0,0
97912,2012,4,4
97928,2010,0,0
97928,2011,0,0
97928,2012,2,5
97945,2010,0,0
97945,2011,0,0
97945,2012,1,5
97963,2010,0,0
97963,2011,0,0
97963,2012,1,5
97968,2010,0,0
97968,2011,0,0
97968,2012,5,4
98000,2010,0,0
98000,2011,0,0
98000,2012,1,1
98001,2010,0,0
98001,2011,3,5
98001,2012,3,2
98003,2010,0,0
98003,2011,0,0
98003,2012,2,5
98017,2010,0,0
98017,2011,1,5
98017,2012,0,5
98018,2010,0,0
98018,2011,1,5
98018,2012,0,0
98021,2010,0,0
98021,2011,0,0
98021,2012,1,1
98025,2010,0,0
98025,2011,1,5
98025,2012,0,5
98032,2010,0,0
98032,2011,0,0
98032,2012,0,0
98049,2010,0,0
98049,2011,0,0
98049,2012,1,5
98053,2010,0,0
98053,2011,0,0
98053,2012,1,5
98057,2010,0,0
98057,2011,0,0
98057,2012,2,3
98067,2010,0,0
98067,2011,1,5
98067,2012,1,5
98102,2010,0,0
98102,2011,0,0
98102,2012,2,5
98123,2010,0,0
98123,2011,1,5
98123,2012,0,5
98133,2010,0,0
98133,2011,13,5
98133,2012,71,4
98134,2010,0,0
98134,2011,0,0
98134,2012,2,4
98141,2010,0,0
98141,2011,0,0
98141,2012,1,3
98142,2010,0,0
98142,2011,0,0
98142,2012,1,4
98169,2010,0,0
98169,2011,0,0
98169,2012,1,1
98195,2010,0,0
98195,2011,0,0
98195,2012,3,4
98226,2010,0,0
98226,2011,1,2
98226,2012,1,4
98242,2010,0,0
98242,2011,1,5
98242,2012,1,5
98247,2010,0,0
98247,2011,0,0
98247,2012,2,4
98265,2010,0,0
98265,2011,0,0
98265,2012,6,4
98275,2010,0,0
98275,2011,0,0
98275,2012,1,5
98282,2010,0,0
98282,2011,0,0
98282,2012,2,5
98313,2010,0,0
98313,2011,0,0
98313,2012,4,4
98332,2010,0,0
98332,2011,1,5
98332,2012,5,4
98357,2010,0,0
98357,2011,0,0
98357,2012,1,3
98363,2010,0,0
98363,2011,0,0
98363,2012,1,1
98364,2010,0,0
98364,2011,0,0
98364,2012,1,1
98379,2010,0,0
98379,2011,0,0
98379,2012,2,3
98382,2010,0,0
98382,2011,0,0
98382,2012,4,4
98383,2010,0,0
98383,2011,0,0
98383,2012,1,1
98390,2010,0,0
98390,2011,0,0
98390,2012,3,4
98429,2010,0,0
98429,2011,0,0
98429,2012,1,5
98432,2010,0,0
98432,2011,0,0
98432,2012,1,5
98437,2010,0,0
98437,2011,0,0
98437,2012,1,5
98444,2010,0,0
98444,2011,0,0
98444,2012,1,5
98456,2010,0,0
98456,2011,1,5
98456,2012,0,0
98471,2010,0,0
98471,2011,6,4
98471,2012,18,5
98474,2010,0,0
98474,2011,0,0
98474,2012,1,5
98506,2010,0,0
98506,2011,0,0
98506,2012,9,4
98509,2010,0,0
98509,2011,2,5
98509,2012,1,4
98515,2010,0,0
98515,2011,1,5
98515,2012,0,0
98534,2010,0,0
98534,2011,0,0
98534,2012,1,5
98539,2010,0,0
98539,2011,0,0
98539,2012,1,5
98543,2010,0,0
98543,2011,1,4
98543,2012,8,4
98589,2010,0,0
98589,2011,2,5
98589,2012,4,5
98601,2010,0,0
98601,2011,0,0
98601,2012,6,5
98611,2010,0,0
98611,2011,0,0
98611,2012,2,4
98615,2010,0,0
98615,2011,3,5
98615,2012,0,5
98675,2010,0,0
98675,2011,0,0
98675,2012,1,5
98707,2010,0,0
98707,2011,1,5
98707,2012,5,3
98740,2010,0,0
98740,2011,2,5
98740,2012,1,5
98746,2010,0,0
98746,2011,1,5
98746,2012,0,0
98749,2010,0,0
98749,2011,2,5
98749,2012,4,4
98769,2010,0,0
98769,2011,0,0
98769,2012,1,5
98773,2010,0,0
98773,2011,0,0
98773,2012,1,5
98778,2010,0,0
98778,2011,0,0
98778,2012,1,5
98785,2010,0,0
98785,2011,0,0
98785,2012,3,5
98788,2010,0,0
98788,2011,0,0
98788,2012,1,5
98793,2010,0,0
98793,2011,0,0
98793,2012,1,3
98797,2010,0,0
98797,2011,1,5
98797,2012,13,4
98826,2010,0,0
98826,2011,0,0
98826,2012,1,1
98837,2010,0,0
98837,2011,0,0
98837,2012,1,5
98844,2010,0,0
98844,2011,5,4
98844,2012,2,3
98845,2010,0,0
98845,2011,0,0
98845,2012,1,3
98847,2010,0,0
98847,2011,0,0
98847,2012,1,1
98852,2010,0,0
98852,2011,0,0
98852,2012,1,1
98871,2010,0,0
98871,2011,0,0
98871,2012,1,5
98873,2010,0,0
98873,2011,1,1
98873,2012,0,0
98876,2010,0,0
98876,2011,0,0
98876,2012,3,4
98881,2010,0,0
98881,2011,1,5
98881,2012,39,4
98901,2010,0,0
98901,2011,2,5
98901,2012,17,4
98903,2010,0,0
98903,2011,0,0
98903,2012,3,1
98914,2010,0,0
98914,2011,1,5
98914,2012,1,5
98935,2010,0,0
98935,2011,0,0
98935,2012,0,0
98936,2010,0,0
98936,2011,1,5
98936,2012,2,4
98941,2010,0,0
98941,2011,2,5
98941,2012,0,0
98957,2010,0,0
98957,2011,0,0
98957,2012,2,3
98961,2010,0,0
98961,2011,1,5
98961,2012,7,4
98978,2010,0,0
98978,2011,0,0
98978,2012,1,5
98980,2010,0,0
98980,2011,1,5
98980,2012,27,4
98983,2010,0,0
98983,2011,0,0
98983,2012,6,4
98986,2010,0,0
98986,2011,0,0
98986,2012,1,3
99003,2010,0,0
99003,2011,0,0
99003,2012,1,5
99011,2010,0,0
99011,2011,0,0
99011,2012,1,5
99027,2010,0,0
99027,2011,0,0
99027,2012,1,5
99042,2010,0,0
99042,2011,0,0
99042,2012,2,5
99043,2010,0,0
99043,2011,0,0
99043,2012,1,5
99053,2010,0,0
99053,2011,0,0
99053,2012,3,3
99054,2010,0,0
99054,2011,1,5
99054,2012,0,0
99057,2010,0,0
99057,2011,0,0
99057,2012,1,1
99065,2010,0,0
99065,2011,0,0
99065,2012,1,5
99086,2010,0,0
99086,2011,0,0
99086,2012,1,1
99100,2010,0,0
99100,2011,0,0
99100,2012,1,5
99118,2010,0,0
99118,2011,2,5
99118,2012,1,5
99121,2010,0,0
99121,2011,0,0
99121,2012,1,5
99134,2010,0,0
99134,2011,0,0
99134,2012,2,4
99143,2010,0,0
99143,2011,0,0
99143,2012,2,5
99160,2010,0,0
99160,2011,1,1
99160,2012,0,0
99181,2010,0,0
99181,2011,0,0
99181,2012,1,1
99229,2010,0,0
99229,2011,0,0
99229,2012,1,2
99255,2010,0,0
99255,2011,1,5
99255,2012,1,3
99339,2010,0,0
99339,2011,3,4
99339,2012,6,4
99372,2010,0,0
99372,2011,0,0
99372,2012,0,0
99425,2010,0,0
99425,2011,0,0
99425,2012,2,4
99429,2010,0,0
99429,2011,0,0
99429,2012,4,4
99433,2010,0,0
99433,2011,0,0
99433,2012,2,4
99450,2010,0,0
99450,2011,2,4
99450,2012,0,1
99452,2010,0,0
99452,2011,2,5
99452,2012,0,0
99454,2010,0,0
99454,2011,0,0
99454,2012,3,3
99490,2010,0,0
99490,2011,1,5
99490,2012,2,3
99531,2010,0,0
99531,2011,0,0
99531,2012,5,2
99532,2010,0,0
99532,2011,2,1
99532,2012,0,3
99546,2010,0,0
99546,2011,1,5
99546,2012,1,3
99574,2010,0,0
99574,2011,0,0
99574,2012,3,4
99583,2010,0,0
99583,2011,0,0
99583,2012,1,5
99585,2010,0,0
99585,2011,0,0
99585,2012,1,4
99588,2010,0,0
99588,2011,0,0
99588,2012,4,4
99600,2010,0,0
99600,2011,5,5
99600,2012,13,4
99617,2010,0,0
99617,2011,0,0
99617,2012,1,5
99656,2010,0,0
99656,2011,0,0
99656,2012,1,5
99659,2010,0,0
99659,2011,1,5
99659,2012,3,1
99662,2010,0,0
99662,2011,0,0
99662,2012,1,5
99665,2010,0,0
99665,2011,0,0
99665,2012,1,5
99667,2010,0,0
99667,2011,0,0
99667,2012,2,2
99675,2010,0,0
99675,2011,1,0
99675,2012,0,0
99678,2010,0,0
99678,2011,0,0
99678,2012,1,5
99683,2010,0,0
99683,2011,0,0
99683,2012,1,2
99701,2010,0,0
99701,2011,0,0
99701,2012,1,5
99703,2010,0,0
99703,2011,0,0
99703,2012,2,3
99707,2010,0,0
99707,2011,0,0
99707,2012,1,5
99710,2010,0,0
99710,2011,3,5
99710,2012,0,1
99715,2010,0,0
99715,2011,3,4
99715,2012,2,5
99719,2010,0,0
99719,2011,0,0
99719,2012,0,0
99726,2010,0,0
99726,2011,0,0
99726,2012,8,4
99739,2010,0,0
99739,2011,1,5
99739,2012,12,4
99746,2010,0,0
99746,2011,1,5
99746,2012,1,5
99753,2010,0,0
99753,2011,0,0
99753,2012,2,1
99769,2010,0,0
99769,2011,0,0
99769,2012,6,4
99772,2010,0,0
99772,2011,0,0
99772,2012,1,5
99776,2010,0,0
99776,2011,0,0
99776,2012,11,4
99800,2010,0,0
99800,2011,0,0
99800,2012,1,5
99836,2010,0,0
99836,2011,0,0
99836,2012,2,2
99872,2010,0,0
99872,2011,0,0
99872,2012,13,4
99926,2010,0,0
99926,2011,0,0
99926,2012,1,5
99948,2010,0,0
99948,2011,1,5
99948,2012,0,0
99990,2010,0,0
99990,2011,0,0
99990,2012,2,5
100040,2010,0,0
100040,2011,0,0
100040,2012,6,5
100077,2010,0,0
100077,2011,0,0
100077,2012,4,3
100085,2010,0,0
100085,2011,3,5
100085,2012,0,5
100086,2010,0,0
100086,2011,2,5
100086,2012,14,4
100088,2010,0,0
100088,2011,0,0
100088,2012,1,5
100095,2010,0,0
100095,2011,3,5
100095,2012,3,5
100118,2010,0,0
100118,2011,0,0
100118,2012,2,2
100134,2010,0,0
100134,2011,0,0
100134,2012,1,4
100136,2010,0,0
100136,2011,0,0
100136,2012,1,5
100141,2010,0,0
100141,2011,1,4
100141,2012,0,3
100144,2010,0,0
100144,2011,0,0
100144,2012,2,5
100169,2010,0,0
100169,2011,4,5
100169,2012,3,4
100182,2010,0,0
100182,2011,0,0
100182,2012,2,5
100186,2010,0,0
100186,2011,0,0
100186,2012,2,5
100207,2010,0,0
100207,2011,0,0
100207,2012,10,4
100214,2010,0,0
100214,2011,0,0
100214,2012,1,5
100245,2010,0,0
100245,2011,0,0
100245,2012,8,3
100250,2010,0,0
100250,2011,0,0
100250,2012,1,5
100264,2010,0,0
100264,2011,0,0
100264,2012,2,5
100280,2010,0,0
100280,2011,0,0
100280,2012,3,1
100303,2010,0,0
100303,2011,0,0
100303,2012,1,2
100308,2010,0,0
100308,2011,1,5
100308,2012,0,0
100317,2010,0,0
100317,2011,0,0
100317,2012,2,5
100321,2010,0,0
100321,2011,0,0
100321,2012,1,4
100339,2010,0,0
100339,2011,0,0
100339,2012,4,4
100356,2010,0,0
100356,2011,0,0
100356,2012,1,5
100368,2010,0,0
100368,2011,3,4
100368,2012,0,0
100371,2010,0,0
100371,2011,0,0
100371,2012,2,3
100377,2010,0,0
100377,2011,0,0
100377,2012,2,5
100401,2010,0,0
100401,2011,0,0
100401,2012,1,5
100424,2010,0,0
100424,2011,0,0
100424,2012,3,3
100426,2010,0,0
100426,2011,1,5
100426,2012,1,1
100427,2010,0,0
100427,2011,1,5
100427,2012,1,4
100430,2010,0,0
100430,2011,0,0
100430,2012,3,5
100437,2010,0,0
100437,2011,3,4
100437,2012,23,4
100447,2010,0,0
100447,2011,0,0
100447,2012,1,5
100462,2010,0,0
100462,2011,0,0
100462,2012,1,3
100470,2010,0,0
100470,2011,0,0
100470,2012,1,5
100475,2010,0,0
100475,2011,2,5
100475,2012,2,5
100505,2010,0,0
100505,2011,0,0
100505,2012,2,5
100506,2010,0,0
100506,2011,0,0
100506,2012,1,4
100531,2010,0,0
100531,2011,0,0
100531,2012,2,5
100556,2010,0,0
100556,2011,0,0
100556,2012,0,0
100583,2010,0,0
100583,2011,0,0
100583,2012,2,5
100611,2010,0,0
100611,2011,0,0
100611,2012,1,3
100624,2010,0,0
100624,2011,1,5
100624,2012,5,4
100634,2010,0,0
100634,2011,0,0
100634,2012,2,5
100641,2010,0,0
100641,2011,0,0
100641,2012,2,5
100645,2010,0,0
100645,2011,0,0
100645,2012,5,3
100656,2010,0,0
100656,2011,2,4
100656,2012,0,0
100691,2010,0,0
100691,2011,5,4
100691,2012,7,4
100734,2010,0,0
100734,2011,0,0
100734,2012,1,5
100742,2010,0,0
100742,2011,0,0
100742,2012,3,5
100759,2010,0,0
100759,2011,0,0
100759,2012,2,5
100765,2010,0,0
100765,2011,0,0
100765,2012,1,5
100776,2010,0,0
100776,2011,0,0
100776,2012,1,4
100802,2010,0,0
100802,2011,0,0
100802,2012,1,5
100812,2010,0,0
100812,2011,0,0
100812,2012,1,1
100819,2010,0,0
100819,2011,1,5
100819,2012,0,0
100826,2010,0,0
100826,2011,0,0
100826,2012,2,5
100832,2010,0,0
100832,2011,0,0
100832,2012,1,2
100843,2010,0,0
100843,2011,5,5
100843,2012,7,4
100856,2010,0,0
100856,2011,0,0
100856,2012,5,4
100860,2010,0,0
100860,2011,0,0
100860,2012,1,3
100890,2010,0,0
100890,2011,0,0
100890,2012,1,3
100897,2010,0,0
100897,2011,0,0
100897,2012,0,0
100902,2010,0,0
100902,2011,0,0
100902,2012,11,3
100916,2010,0,0
100916,2011,0,0
100916,2012,2,5
100923,2010,0,0
100923,2011,0,0
100923,2012,1,5
100927,2010,0,0
100927,2011,1,5
100927,2012,1,5
100979,2010,0,0
100979,2011,0,0
100979,2012,1,5
100998,2010,0,0
100998,2011,0,0
100998,2012,1,4
101016,2010,0,0
101016,2011,7,5
101016,2012,11,4
101039,2010,0,0
101039,2011,0,0
101039,2012,4,4
101041,2010,0,0
101041,2011,0,0
101041,2012,1,5
101044,2010,0,0
101044,2011,0,0
101044,2012,1,5
101049,2010,0,0
101049,2011,0,0
101049,2012,2,5
101079,2010,0,0
101079,2011,0,0
101079,2012,2,5
101084,2010,0,0
101084,2011,0,0
101084,2012,1,3
101086,2010,0,0
101086,2011,2,1
101086,2012,0,0
101089,2010,0,0
101089,2011,0,0
101089,2012,1,5
101091,2010,0,0
101091,2011,0,0
101091,2012,7,5
101099,2010,0,0
101099,2011,1,5
101099,2012,0,0
101110,2010,0,0
101110,2011,0,0
101110,2012,1,5
101115,2010,0,0
101115,2011,0,0
101115,2012,2,4
101130,2010,0,0
101130,2011,19,5
101130,2012,0,5
101144,2010,0,0
101144,2011,0,0
101144,2012,3,4
101147,2010,0,0
101147,2011,0,0
101147,2012,1,5
101153,2010,0,0
101153,2011,2,5
101153,2012,2,5
101157,2010,0,0
101157,2011,0,0
101157,2012,7,4
101174,2010,0,0
101174,2011,0,0
101174,2012,1,2
101188,2010,0,0
101188,2011,0,0
101188,2012,2,5
101204,2010,0,0
101204,2011,0,0
101204,2012,2,4
101214,2010,0,0
101214,2011,0,0
101214,2012,5,5
101235,2010,0,0
101235,2011,0,0
101235,2012,70,4
101244,2010,0,0
101244,2011,2,5
101244,2012,0,0
101247,2010,0,0
101247,2011,0,0
101247,2012,1,5
101253,2010,0,0
101253,2011,0,0
101253,2012,4,5
101270,2010,0,0
101270,2011,1,1
101270,2012,0,3
101284,2010,0,0
101284,2011,1,5
101284,2012,0,0
101296,2010,0,0
101296,2011,0,0
101296,2012,3,5
101300,2010,0,0
101300,2011,0,0
101300,2012,0,0
101318,2010,0,0
101318,2011,0,0
101318,2012,3,4
101320,2010,0,0
101320,2011,0,0
101320,2012,2,3
101325,2010,0,0
101325,2011,0,0
101325,2012,2,4
101351,2010,0,0
101351,2011,0,0
101351,2012,1,5
101356,2010,0,0
101356,2011,1,5
101356,2012,0,5
101359,2010,0,0
101359,2011,0,0
101359,2012,1,1
101377,2010,0,0
101377,2011,1,5
101377,2012,1,1
101389,2010,0,0
101389,2011,0,0
101389,2012,4,4
101426,2010,0,0
101426,2011,0,0
101426,2012,4,5
101429,2010,0,0
101429,2011,0,0
101429,2012,4,5
101438,2010,0,0
101438,2011,2,5
101438,2012,3,3
101449,2010,0,0
101449,2011,0,0
101449,2012,1,5
101475,2010,0,0
101475,2011,1,5
101475,2012,2,5
101482,2010,0,0
101482,2011,0,0
101482,2012,11,4
101490,2010,0,0
101490,2011,0,0
101490,2012,1,5
101499,2010,0,0
101499,2011,0,0
101499,2012,1,5
101514,2010,0,0
101514,2011,0,0
101514,2012,4,4
101517,2010,0,0
101517,2011,1,4
101517,2012,2,5
101524,2010,0,0
101524,2011,0,0
101524,2012,2,5
101557,2010,0,0
101557,2011,0,0
101557,2012,1,5
101565,2010,0,0
101565,2011,8,5
101565,2012,11,4
101589,2010,0,0
101589,2011,1,5
101589,2012,0,0
101610,2010,0,0
101610,2011,0,0
101610,2012,2,5
101613,2010,0,0
101613,2011,4,5
101613,2012,50,4
101621,2010,0,0
101621,2011,1,5
101621,2012,3,4
101636,2010,0,0
101636,2011,0,0
101636,2012,9,4
101646,2010,0,0
101646,2011,0,0
101646,2012,3,2
101654,2010,0,0
101654,2011,0,0
101654,2012,2,4
101661,2010,0,0
101661,2011,0,0
101661,2012,13,4
101689,2010,0,0
101689,2011,1,5
101689,2012,4,4
101694,2010,0,0
101694,2011,0,0
101694,2012,4,4
101706,2010,0,0
101706,2011,0,0
101706,2012,4,4
101709,2010,0,0
101709,2011,0,5
101709,2012,1,4
101710,2010,0,0
101710,2011,1,5
101710,2012,1,4
101735,2010,0,0
101735,2011,0,0
101735,2012,7,4
101736,2010,0,0
101736,2011,0,0
101736,2012,4,5
101737,2010,0,0
101737,2011,1,5
101737,2012,0,0
101740,2010,0,0
101740,2011,0,0
101740,2012,4,4
101742,2010,0,0
101742,2011,4,4
101742,2012,27,4
101743,2010,0,0
101743,2011,0,0
101743,2012,1,4
101761,2010,0,0
101761,2011,0,0
101761,2012,1,5
101764,2010,0,0
101764,2011,0,0
101764,2012,4,5
101770,2010,0,0
101770,2011,0,0
101770,2012,3,2
101776,2010,0,0
101776,2011,0,0
101776,2012,1,5
101799,2010,0,0
101799,2011,0,0
101799,2012,1,5
101820,2010,0,0
101820,2011,1,5
101820,2012,3,4
101822,2010,0,0
101822,2011,3,5
101822,2012,0,5
101833,2010,0,0
101833,2011,0,0
101833,2012,5,2
101854,2010,0,0
101854,2011,1,5
101854,2012,0,4
101872,2010,0,0
101872,2011,0,0
101872,2012,2,1
101905,2010,0,0
101905,2011,0,0
101905,2012,1,5
101919,2010,0,0
101919,2011,0,0
101919,2012,6,4
101925,2010,0,0
101925,2011,5,5
101925,2012,12,4
101966,2010,0,0
101966,2011,1,4
101966,2012,2,5
101967,2010,0,0
101967,2011,1,5
101967,2012,0,0
101969,2010,0,0
101969,2011,0,0
101969,2012,2,5
101971,2010,0,0
101971,2011,0,0
101971,2012,5,4
102028,2010,0,0
102028,2011,2,4
102028,2012,0,0
102043,2010,0,0
102043,2011,0,0
102043,2012,1,1
102046,2010,0,0
102046,2011,0,0
102046,2012,1,4
102050,2010,0,0
102050,2011,0,0
102050,2012,1,5
102089,2010,0,0
102089,2011,0,0
102089,2012,1,5
102090,2010,0,0
102090,2011,1,5
102090,2012,0,0
102105,2010,0,0
102105,2011,0,0
102105,2012,1,4
102113,2010,0,0
102113,2011,0,0
102113,2012,4,4
102167,2010,0,0
102167,2011,0,0
102167,2012,2,4
102169,2010,0,0
102169,2011,2,5
102169,2012,1,1
102175,2010,0,0
102175,2011,0,0
102175,2012,5,5
102176,2010,0,0
102176,2011,1,5
102176,2012,3,5
102180,2010,0,0
102180,2011,0,0
102180,2012,2,3
102182,2010,0,0
102182,2011,0,0
102182,2012,2,4
102185,2010,0,0
102185,2011,0,0
102185,2012,10,4
102194,2010,0,0
102194,2011,0,0
102194,2012,2,5
102209,2010,0,0
102209,2011,0,0
102209,2012,11,4
102227,2010,0,0
102227,2011,0,0
102227,2012,2,3
102235,2010,0,0
102235,2011,0,0
102235,2012,1,0
102246,2010,0,0
102246,2011,0,0
102246,2012,2,5
102254,2010,0,0
102254,2011,0,0
102254,2012,9,3
102260,2010,0,0
102260,2011,0,0
102260,2012,1,5
102277,2010,0,0
102277,2011,0,0
102277,2012,4,4
102285,2010,0,0
102285,2011,0,0
102285,2012,1,5
102288,2010,0,0
102288,2011,0,0
102288,2012,2,4
102319,2010,0,0
102319,2011,0,0
102319,2012,2,3
102328,2010,0,0
102328,2011,0,0
102328,2012,1,5
102357,2010,0,0
102357,2011,1,5
102357,2012,1,5
102383,2010,0,0
102383,2011,0,0
102383,2012,1,3
102396,2010,0,0
102396,2011,0,0
102396,2012,5,4
102397,2010,0,0
102397,2011,0,0
102397,2012,1,1
102406,2010,0,0
102406,2011,0,0
102406,2012,1,5
102424,2010,0,0
102424,2011,0,0
102424,2012,4,3
102425,2010,0,0
102425,2011,0,0
102425,2012,4,5
102431,2010,0,0
102431,2011,1,4
102431,2012,0,0
102439,2010,0,0
102439,2011,0,0
102439,2012,10,4
102440,2010,0,0
102440,2011,0,0
102440,2012,2,3
102453,2010,0,0
102453,2011,0,0
102453,2012,2,5
102456,2010,0,0
102456,2011,0,0
102456,2012,1,5
102459,2010,0,0
102459,2011,0,0
102459,2012,1,4
102471,2010,0,0
102471,2011,0,0
102471,2012,1,4
102508,2010,0,0
102508,2011,0,0
102508,2012,1,2
102562,2010,0,0
102562,2011,0,0
102562,2012,4,4
102570,2010,0,0
102570,2011,0,0
102570,2012,3,4
102584,2010,0,0
102584,2011,0,5
102584,2012,2,5
102592,2010,0,0
102592,2011,0,0
102592,2012,11,4
102615,2010,0,0
102615,2011,0,0
102615,2012,14,3
102637,2010,0,0
102637,2011,0,0
102637,2012,2,5
102639,2010,0,0
102639,2011,0,0
102639,2012,1,3
102648,2010,0,0
102648,2011,0,0
102648,2012,1,5
102650,2010,0,0
102650,2011,1,5
102650,2012,0,5
102678,2010,0,0
102678,2011,1,5
102678,2012,0,0
102683,2010,0,0
102683,2011,0,0
102683,2012,1,1
102694,2010,0,0
102694,2011,0,0
102694,2012,2,3
102707,2010,0,0
102707,2011,0,0
102707,2012,2,3
102715,2010,0,0
102715,2011,0,0
102715,2012,6,5
102718,2010,0,0
102718,2011,0,0
102718,2012,2,4
102719,2010,0,0
102719,2011,1,5
102719,2012,0,0
102723,2010,0,0
102723,2011,1,1
102723,2012,5,1
102727,2010,0,0
102727,2011,0,0
102727,2012,6,3
102739,2010,0,0
102739,2011,1,5
102739,2012,0,0
102756,2010,0,0
102756,2011,0,0
102756,2012,4,4
102771,2010,0,0
102771,2011,0,0
102771,2012,2,5
102794,2010,0,0
102794,2011,0,0
102794,2012,2,5
102795,2010,0,0
102795,2011,0,0
102795,2012,1,5
102807,2010,0,0
102807,2011,0,0
102807,2012,0,0
102808,2010,0,0
102808,2011,0,0
102808,2012,1,5
102842,2010,0,0
102842,2011,2,5
102842,2012,3,4
102866,2010,0,0
102866,2011,0,0
102866,2012,1,1
102870,2010,0,0
102870,2011,12,4
102870,2012,18,4
102875,2010,0,0
102875,2011,0,0
102875,2012,1,5
102880,2010,0,0
102880,2011,0,0
102880,2012,1,5
102885,2010,0,0
102885,2011,0,0
102885,2012,4,4
102887,2010,0,0
102887,2011,0,0
102887,2012,1,5
102911,2010,0,0
102911,2011,0,0
102911,2012,1,5
102922,2010,0,0
102922,2011,0,5
102922,2012,1,5
102925,2010,0,0
102925,2011,0,0
102925,2012,1,5
102931,2010,0,0
102931,2011,0,0
102931,2012,2,5
102948,2010,0,0
102948,2011,0,0
102948,2012,4,5
102951,2010,0,0
102951,2011,1,5
102951,2012,0,0
102953,2010,0,0
102953,2011,0,0
102953,2012,8,5
102971,2010,0,0
102971,2011,0,0
102971,2012,1,5
102974,2010,0,0
102974,2011,1,5
102974,2012,2,5
102981,2010,0,0
102981,2011,0,0
102981,2012,3,4
102984,2010,0,0
102984,2011,0,0
102984,2012,3,4
103006,2010,0,0
103006,2011,0,0
103006,2012,55,4
103014,2010,0,0
103014,2011,0,0
103014,2012,1,2
103021,2010,0,0
103021,2011,0,0
103021,2012,11,4
103024,2010,0,0
103024,2011,1,5
103024,2012,3,3
103027,2010,0,0
103027,2011,0,0
103027,2012,3,4
103032,2010,0,0
103032,2011,0,0
103032,2012,3,2
103058,2010,0,0
103058,2011,0,0
103058,2012,9,4
103059,2010,0,0
103059,2011,0,0
103059,2012,1,1
103061,2010,0,0
103061,2011,0,0
103061,2012,18,4
103093,2010,0,0
103093,2011,0,0
103093,2012,1,5
103109,2010,0,0
103109,2011,0,0
103109,2012,1,5
103115,2010,0,0
103115,2011,0,0
103115,2012,1,1
103116,2010,0,0
103116,2011,0,0
103116,2012,4,5
103120,2010,0,0
103120,2011,0,0
103120,2012,1,5
